ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands
15695,simple,Gt928211,,"12' x 14' Hardtop Aluminum Gazebo with Galvanized Steel Roof & Sliding Doors",1,0,visible,,"<div>
\n<div>Built-In Sandbox with corner seats allows for creative play and fun building activities.</div>
\n<div>Tic-Tac-Toe Panel, Steering Wheel, and Telescope for imaginative play.</div>
\n<div>Upper-Level Treehouse with working shutters for added playtime excitement.</div>
\n<div>✅ Multiple Swing Options</div>
\n<div>Belt Swings and Trapeze Swing provide varied swinging options.</div>
\n<div>Soft rubber coating on swing chains helps prevent pinches and keeps chains cooler.</div>
\n<div>✅ Spacious and Safe Design</div>
\n<div>Play deck height: 5 feet, offering plenty of space for kids to play underneath.</div>
\n<div>Weight Capacity: 800 lbs total weight.</div>
\n<div>UV-protected swing chains for added comfort.</div>
\n<div>✅ Easy Assembly</div>
\n<div>Pre-drilled lumber for a quick assembly process.</div>
\n<div>Average assembly time: 12-16 hours.</div>
\n<div>Step-by-step instructions and all necessary hardware included.</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,3189.70,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/Untitled-design-8-1.png, https://alidouro.com/wp-content/uploads/2025/03/vvvvvv-2.png, https://alidouro.com/wp-content/uploads/2025/03/vv-2.png",,,,,,,,,0,
16140,simple,Gz122210,,"Gorilla Playsets Empire Extreme Wooden Swing Set with Monkey Bars, Clatter Bridge, Tower, and 3 Slides",1,0,visible,,"<div>
\n<div>The Empire Extreme Cedar Swing Set from Gorilla Playsets offers an action-packed experience for children with more than 50 square feet of play area across three play decks. Featuring three exciting slides, a Clatter Bridge, Monkey Bars, and a Tower, this premium cedar wood swing set is designed to provide endless fun for kids of all ages. The solid construction, including 4"" x 4"" cedar beams and 4"" x 6"" swing beams, supports up to 800 lbs. This swing set is pre-cut, pre-sanded, pre-stained, and comes ready to assemble in your backyard.</div>
\n<div>Key Features:</div>
\n<div>✅ Premium Cedar Construction</div>
\n<div>Solid 4x4 wood framing and 4x6 swing beam for enhanced stability and an 800 lbs weight capacity.</div>
\n<div>Tongue and groove wood roof to protect the playset from weather elements and provide shade.</div>
\n<div>Natural amber wood stain for an attractive look and superior resistance to rot, decay, and insect damage.</div>
\n<div>✅ Multiple Play Decks &amp; Slides</div>
\n<div>Three play decks offering over 50 square feet of play space.</div>
\n<div>Three slides including an Alpine Wave Slide, a 7′ Turbo Tube Slide, and a Commercial Grade Super Scoop Slide for non-stop fun.</div>
\n<div>A covered upper deck elevates the excitement, adding a new level to the play area.</div>
\n<div>✅ Clatter Bridge &amp; Tower</div>
\n<div>Clatter Bridge and Tower add 9 extra square feet of play area.</div>
\n<div>Clatter Bridge Net ensures safety by keeping children on the bridge.</div>
\n<div>✅ Swing Options &amp; Accessories</div>
\n<div>Monkey Bars with metal rungs for strength and durability.</div>
\n<div>2 Belt Swings and 1 Trapeze Swing for various swinging fun.</div>
\n<div>Built-in Picnic Table and Sandbox Area with corner seats for added play options.</div>
\n<div>✅ Imaginative Play Features</div>
\n<div>Tic-Tac-Toe Panel, Chalkboard Kit, Play Telephone, Jumbo Binoculars, Steering Wheel, and Telescope for hours of creative and imaginative play.</div>
\n<div>✅ Easy Assembly</div>
\n<div>Pre-cut, pre-sanded, and pre-stained materials for easy setup.</div>
\n<div>Pre-drilled main beams to reduce assembly time.</div>
\n<div>Step-by-step assembly manual and all required hardware are included.</div>
\n<div>Average assembly time: 16-20 hours.</div>
\n</div>",,,taxable,,1,99,,0,0,,,,,1,,,4229.80,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/Untitled-design-7.png, https://alidouro.com/wp-content/uploads/2025/03/qq.png, https://alidouro.com/wp-content/uploads/2025/03/vv-2.png, https://alidouro.com/wp-content/uploads/2025/03/dddd.png, https://alidouro.com/wp-content/uploads/2025/03/dddddd-1.png",,,,,,,,,0,
16144,simple,Bq13457,,"Creative Cedar Designs Cedar Cottage Wooden Swing Set",1,0,visible,,"<div>
\n<div>The Cedar Cottage Wooden Swing Set is a charming addition to any small backyard, designed to bring the magic of outdoor play to children aged 3-12 years. Inspired by a quaint country cottage, this swing set features a 4 ft. tower with a windowpane lookout, a tarp roof, and a cozy awning that provides shade over the picnic table below. The swing set offers a variety of fun activities, from climbing the rock wall to flipping on the trapeze, and it’s the perfect setting for imaginative play.</div>
\n<div>Key Features:</div>
\n<div>✅ Space-Saving Design</div>
\n<div>Compact 13.5 ft. wide x 11.5 ft. deep footprint perfect for smaller yards.</div>
\n<div>✅ Tower with Lookout Window</div>
\n<div>4 ft. tower with a windowpane lookout that provides a fun vantage point.</div>
\n<div>Tarp roof and awning offer shade and shelter.</div>
\n<div>✅ Playful and Fun Features</div>
\n<div>Heavy-duty steering wheel for driving imaginative play.</div>
\n<div>Slide for quick, exciting exits from the tower.</div>
\n<div>Rock wall for climbing and scaling like an explorer.</div>
\n<div>Swing and trapeze for racing, flipping, and swinging fun.</div>
\n<div>Picnic table below the tower for tea parties or picnics.</div>
\n<div>✅ Safe for Kids</div>
\n<div>Designed for children ages 3-12.</div>
\n<div>Weight capacity: 150 lbs per swing, 115 lbs for the trapeze.</div>
\n<div>Heavy-duty options available for swings and trapezes for added support.</div>
\n<div>✅ Versatile and Customizable</div>
\n<div>Swings can be easily replaced with a baby swing, saucer swing, or other attachments for different play options.</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,3149.99,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/c-1.png, https://alidouro.com/wp-content/uploads/2025/03/cc-1.png, https://alidouro.com/wp-content/uploads/2025/03/cccc.png",,,,,,,,,0,
16149,simple,Cn33211,,"Congo Monkey Playsystem Adventurer Wooden Swing Set",1,0,visible,,"<div>
\n<div>The Congo Monkey Playsystem Adventurer Wooden Swing Set is a premium, ready-to-assemble swing set made from WoodGuard lumber, which is 100% splinter-free and coated with a protective polymer. This swing set is designed to be low-maintenance, ensuring it won’t chip, crack, rot, peel, or blister. It’s UV-stabilized, offering long-lasting protection from the sun. With features like a rock wall, wave slide, fort, and a sandbox, this swing set guarantees endless fun and adventure for children.</div>
\n<div>Key Features:</div>
\n<div>✅ Premium, Ready-to-Assemble Design</div>
\n<div>Built with WoodGuard lumber, offering splinter-free surfaces.</div>
\n<div>Coated with a protective polymer to ensure durability and weather resistance.</div>
\n<div>UV-stabilized to protect from sun damage.</div>
\n<div>✅ Fun and Adventurous Features</div>
\n<div>Includes a 4' x 7'6"" fort that kids can explore.</div>
\n<div>5' rock wall with 10 composite rocks for climbing fun.</div>
\n<div>Wonder Wave Slide for exciting and smooth descents.</div>
\n<div>Fireman’s pole for quick exits and added adventure.</div>
\n<div>Sandbox for creative and tactile play.</div>
\n<div>✅ Swing Features</div>
\n<div>3-position swing beam with two swings and a trapeze bar for a variety of swinging options.</div>
\n<div>✅ Easy Maintenance</div>
\n<div>Never needs refinishing or painting, and it cleans up easily.</div>
\n<div>Low-maintenance design to keep your backyard play area neat and ready for fun at all times.</div>
\n<div>Specifications:</div>
\n<div>Overall Dimensions:</div>
\n<div>Length: 17'</div>
\n<div>Width: 14'</div>
\n<div>Height: 10'4""</div>
\n<div>Color: White and Sand (plastic-coated)</div>
\n<div>Materials: WoodGuard lumber, UV-stabilized, polymer-coated</div>
\n<div>Weight Capacity: Designed to accommodate multiple children safely</div>
\n<div>Assembly:</div>
\n<div>Assembly Required: Yes, adult assembly required.</div>
\n<div>Assembly Time: 6-9 hours for 1-2 people.</div>
\n<div>Included: All hardware, pre-cut and pre-drilled lumber, easy-to-follow instructions.</div>
\n<div>Tools: Not included.</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,4049.00,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/r-1.png, https://alidouro.com/wp-content/uploads/2025/03/rrr.png, https://alidouro.com/wp-content/uploads/2025/03/rrrrrr-1.png",,,,,,,,,0,
16154,simple,Bc102011,,"Backyard Discovery Woodridge Elite Swing Set",1,0,visible,,"<div>
\n<div>The Woodridge Elite Swing Set is one of Backyard Discovery’s best sellers, offering a spacious design that includes a raised clubhouse and a large lower fort, making it perfect for families who want a fun, multi-level playset. With various entry and exit points like the stepladder, rock wall ladder, and 10ft. wave slide, kids can easily move between levels, creating a dynamic play environment. The crow’s nest, sun porch, and covered side porch with sandbox area enhance the play experience. This set also includes a shaded lower fort with a built-in bench for rest, as well as swings and a trapeze swing.</div>
\n<div>Key Features:</div>
\n<div>✅ Multi-level Play</div>
\n<div>Raised Clubhouse with a wrap-around porch and sun deck.</div>
\n<div>Covered Porch, sandbox area, and crow’s nest for fun, varied play spaces.</div>
\n<div>Elevated Tunnel for adventurous play and exploration.</div>
\n<div>✅ Exciting Entry and Exit Points</div>
\n<div>10ft. Wave Slide for thrilling descents.</div>
\n<div>Rock Wall Ladder and Stepladder provide different ways to enter and exit the playset.</div>
\n<div>Elevated Vented Tunnel for additional play fun between levels.</div>
\n<div>✅ Swinging Fun and Relaxation</div>
\n<div>2 Belt Swings and 1 Trapeze Swing for classic swinging.</div>
\n<div>Built-in Bench in the lower fort for a relaxing spot after playtime.</div>
\n<div>✅ Durable Design</div>
\n<div>Built to weather all seasons and withstand heavy use from multiple children.</div>
\n<div>Designed for years of fun in your backyard.</div>
\n<div>Specifications:</div>
\n<div>Overall Dimensions:</div>
\n<div>Length: 16’</div>
\n<div>Width: 12’</div>
\n<div>Height: 12’</div>
\n<div>Materials: Durable, weather-resistant wood</div>
\n<div>Slide Length: 10 ft.</div>
\n<div>Swing Capacity: Two belt swings and one trapeze swing.</div>
\n<div>Weight Capacity: Designed for multiple children at once.</div>
\n<div>Assembly:</div>
\n<div>Assembly Required: Yes, supported by the step-by-step interactive BILT app.</div>
\n<div>Assembly Time: Varies based on experience (usually requires 2-3 adults).</div>
\n<div>Included: All necessary hardware and instructions for assembly.</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,3039.67,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/BackyardDiscovery.png, https://alidouro.com/wp-content/uploads/2025/03/gg-1.png, https://alidouro.com/wp-content/uploads/2025/03/gggg-1.png",,,,,,,,,0,
16267,simple,Gz311102,,"Backyard Discovery 20′ x 12′ Beaumont Pergola – Premium Cedar Wood, Sturdy & Elegant Design",1,0,visible,,"<div>
\n<div>Transform your outdoor space with the Backyard Discovery 20′ x 12′ Beaumont Pergola, a stunning and durable structure designed to elevate your backyard. Crafted from 100% cedar wood, this pergola naturally resists decay while offering a timeless, traditional design with multi-level roof trellises and dual structural corbels for a touch of elegance.</div>
\n<div>Built for strength and endurance, it features heavy-duty 6×6 support posts, dual structural cross beams, and powder-coated steel anchoring plates to ensure maximum stability. The Pro-Tect™ certified structure is wind-tested to withstand up to 100 mph winds, making it a reliable addition to your outdoor space.</div>
\n<div>For modern convenience, the exclusive PowerPort™ includes 3 electrical outlets and 3 USB ports, perfect for powering lights, charging devices, or running outdoor entertainment. Assembly is made easy with pre-cut, pre-drilled, and pre-stained components, supported by a step-by-step BILT® app.</div>
\n<div>With a spacious 20×12 ft footprint, the Beaumont Pergola provides a stylish and functional area for gatherings, dining, or relaxation. Backed by a 5-year limited warranty, it’s an investment in beauty, durability, and outdoor comfort.</div>
\n<div>👉 Key Features:</div>
\n<div>✔️ Premium Cedar Wood – Naturally resistant to decay and elements</div>
\n<div>✔️ Wind-Tested Strength – Certified to withstand up to 100 mph winds</div>
\n<div>✔️ Built-in PowerPort™ – 3 outlets + 3 USB ports for added functionality</div>
\n<div>✔️ Heavy-Duty Support – Robust 6×6 posts and dual cross beams for superior stability</div>
\n<div>✔️ Easy Assembly – Pre-cut, pre-drilled, and pre-stained for quick setup</div>
\n<div>✔️ Expansive Size – Perfect for large outdoor spaces, gatherings, and entertainment</div>
\n<div>✔️ Elegant Finish – Brilliant light brown stain with a rich, inviting look</div>
\n<div>Upgrade your backyard with the Backyard Discovery Beaumont Pergola—where durability meets design! 🌿✨</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,3800,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/aa-2.png, https://alidouro.com/wp-content/uploads/2025/03/aaaa.png, https://alidouro.com/wp-content/uploads/2025/03/aaaaa.png, https://alidouro.com/wp-content/uploads/2025/03/aaaaaaaa.png, https://alidouro.com/wp-content/uploads/2025/03/aaaaaaaaaaaa.png",,,,,,,,,0,
16951,simple,CH819233-1,,"Champion Power Equipment 15,000/12,000 Watts Portable Generator with Electric Start & Lift Hook",-1,0,visible,,"<div>The Champion 15,000/12,000 Watts Portable Generator offers reliable power with Electric Start and a Lift Hook.</div>
\n&nbsp;
\n<div>✔ 15,000 starting watts &amp; 12,000 running watts, up to 9 hours runtime.</div>
\n<div>✔ Electric start with Cold Start Technology for easy cold weather starts.</div>
\n<div>✔ Multiple outlets (120V, 240V, GFCI) with Volt Guard™ for overload protection.</div>
\n<div>✔ EPA &amp; CARB Compliant for safe, eco-friendly use.</div>
\n<div></div>",,,taxable,,1,,,0,0,,,,,1,,,4500,"Power Generators",,,"https://alidouro.com/wp-content/uploads/2025/03/Untitled-design-1-1.png, https://alidouro.com/wp-content/uploads/2025/03/81YBMAE2T-L._AC_SL1500.png, https://alidouro.com/wp-content/uploads/2025/03/81u6qO6fylL._AC_SL1500.png, https://alidouro.com/wp-content/uploads/2025/03/81JRZXeBq0L._AC_SL1500.png",,,,,,,,,0,
